season,team_abbreviation,age,player_height,player_weight
2011-12,SAS,27.36842105263158,199.32315789473682,99.90960631578947
2011-12,TOR,27.176470588235293,200.80941176470589,102.37838258823528
2011-12,UTA,26.733333333333334,199.30533333333332,99.63904266666667
2011-12,WAS,26.166666666666668,202.21222222222224,103.59537288888889
2012-13,ATL,27.1875,199.86625,102.455093
2012-13,BKN,28.058823529411764,200.5105882352941,101.57792611764705
2012-13,BOS,27.88235294117647,200.80941176470589,102.43174635294118
2012-13,CHA,26.666666666666668,200.6977777777778,100.90685777777777
2012-13,CHI,28.428571428571427,199.93428571428572,98.202668
2012-13,CLE,25.4375,200.3425,101.1793655
2012-13,DAL,28.476190476190474,197.75714285714284,99.46624571428572
2012-13,DEN,25.0,202.86133333333333,99.48784533333334
2012-13,DET,25.928571428571427,200.66,102.05820000000001
2012-13,GSW,26.0,201.02285714285716,101.02141828571429
2012-13,HOU,24.642857142857142,201.20428571428573,100.56782628571429
2012-13,IND,26.1875,201.45375,103.702471
2012-13,LAC,29.533333333333335,199.136,100.697424
2012-13,LAL,28.5,199.7075,99.3082985
2012-13,MEM,26.125,200.81875,100.073735
2012-13,MIA,30.875,202.08875,102.568491
2012-13,MIL,27.733333333333334,202.692,100.0623952
2012-13,MIN,27.055555555555557,199.81333333333333,98.58066133333334
2012-13,NOH,24.764705882352942,200.80941176470589,99.41669364705882
2012-13,NYK,32.05555555555556,203.2,103.39377644444444
2012-13,OKC,26.266666666666666,202.18400000000003,101.81628426666666
2012-13,ORL,25.571428571428573,200.8414285714286,102.05820000000001
2012-13,PHI,26.666666666666668,200.66,102.17915786666667
2012-13,PHX,26.6,203.2,103.23753919999999
2012-13,POR,25.333333333333332,200.99866666666668,97.09892746666667
2012-13,SAC,25.642857142857142,199.39000000000001,99.95223714285714
2012-13,SAS,28.466666666666665,199.47466666666665,100.39502933333333
2012-13,TOR,26.266666666666666,199.47466666666665,98.48994293333334
2012-13,UTA,26.5,199.93428571428572,100.72982342857142
2012-13,WAS,26.071428571428573,202.4742857142857,103.25697885714285
2013-14,ATL,27.125,200.50125,102.568491
2013-14,BKN,29.529411764705884,200.66000000000003,101.09765223529412
2013-14,BOS,26.25,198.59625,99.9319875
2013-14,CHA,26.866666666666667,198.96666666666667,100.99981866666667
2013-14,CHI,28.625,200.025,98.6279105
2013-14,CLE,24.88888888888889,200.66,101.73060577777778
2013-14,DAL,28.733333333333334,198.28933333333333,98.21778773333334
2013-14,DEN,25.714285714285715,200.47857142857143,99.66064228571429
2013-14,DET,26.066666666666666,199.64399999999998,100.45550826666667
2013-14,GSW,27.285714285714285,202.11142857142858,100.17903314285715
2013-14,HOU,25.125,201.45375,101.0092685
2013-14,IND,27.733333333333334,202.35333333333335,105.3240624
2013-14,LAC,29.77777777777778,199.67222222222222,99.41224666666668
2013-14,LAL,27.333333333333332,200.94222222222223,98.429464
2013-14,MEM,27.75,200.9775,100.810822
2013-14,MIA,30.294117647058822,201.25764705882352,101.31110729411765
2013-14,MIL,24.875,202.4275,100.2357045
2013-14,MIN,26.625,200.66,97.69237700000001
2013-14,NOP,25.894736842105264,203.33368421052631,101.24650905263158
2013-14,NYK,28.41176470588235,201.25764705882352,102.03151811764707
2013-14,OKC,27.5,201.38444444444445,102.07326177777777
2013-14,ORL,25.5,200.47857142857143,102.25259657142858
2013-14,PHI,23.72222222222222,200.11888888888888,99.25091155555555
2013-14,PHX,26.133333333333333,200.82933333333332,100.27407146666665
2013-14,POR,25.8,201.168,97.52228
2013-14,SAC,25.75,201.45375,103.9009175
2013-14,SAS,28.8,200.82933333333332,100.84862133333333
2013-14,TOR,26.866666666666667,199.81333333333333,98.12706933333334
2013-14,UTA,26.352941176470587,200.21176470588236,99.14987482352942
2013-14,WAS,27.333333333333332,202.18400000000003,102.11867893333333
2014-15,ATL,27.866666666666667,200.66,100.45550826666666
2014-15,BKN,27.6875,202.08875,101.547909
2014-15,BOS,25.214285714285715,198.66428571428574,100.34103028571428
2014-15,CHA,26.125,197.96125,101.718006
2014-15,CHI,28.571428571428573,201.56714285714287,98.29986628571429
2014-15,CLE,28.58823529411765,202.90117647058824,105.26002588235293
2014-15,DAL,29.5,200.81875,99.4216965
2014-15,DEN,25.666666666666668,198.10888888888888,97.99384711111111
2014-15,DET,27.466666666666665,199.64399999999998,99.03425333333333
2014-15,GSW,27.2,202.52266666666668,102.2396368
2014-15,HOU,27.705882352941178,200.68,102.26400564705882
2014-15,IND,28.533333333333335,202.52266666666668,103.38873653333333
2014-15,LAC,28.72222222222222,199.39,98.80745733333333
2014-15,LAL,26.333333333333332,200.3777777777778,100.19343288888889
2014-15,MEM,27.72222222222222,199.27222222222224,99.89695244444445
2014-15,MIA,28.11764705882353,199.1658823529412,99.17655670588235
2014-15,MIL,25.27777777777778,201.64777777777778,100.21863244444445
2014-15,MIN,26.31578947368421,203.33368421052631,103.65770863157896
2014-15,NOP,26.6875,201.29500000000002,99.22325000000001
2014-15,NYK,26.875,201.77125,100.2721815
2014-15,OKC,25.9375,201.13625,101.094317
2014-15,ORL,25.4,201.50666666666666,100.24383200000001
2014-15,PHI,24.4,200.935,98.3296216
2014-15,PHX,26.294117647058822,200.80941176470589,98.16264517647059
2014-15,POR,27.1875,201.45375,98.259367
2014-15,SAC,26.647058823529413,202.00470588235294,103.6857948235294
2014-15,SAS,29.466666666666665,200.51333333333332,100.68525866666667
2014-15,TOR,26.3125,200.985,100.5835675
2014-15,UTA,23.875,200.9775,97.32383349999999
2014-15,WAS,28.75,200.50125,101.4628605
2015-16,ATL,28.266666666666666,201.33733333333333,100.36478986666665
2015-16,BKN,25.941176470588236,200.95882352941177,98.82969223529412
2015-16,BOS,24.466666666666665,199.136,100.15311360000001
2015-16,CHA,26.25,200.68625,99.09844700000001
2015-16,CHI,27.333333333333332,202.01466666666664,97.7944352
2015-16,CLE,29.058823529411764,200.36117647058822,102.24497317647058
2015-16,DAL,30.066666666666666,202.692,102.965384
2015-16,DEN,25.4375,200.50125,98.032571
2015-16,DET,26.333333333333332,200.66,102.30011573333333
2015-16,GSW,27.666666666666668,201.84533333333331,101.8767632
2015-16,HOU,26.933333333333334,201.84533333333331,99.94143733333334
2015-16,IND,26.466666666666665,200.15200000000002,100.81838186666667
2015-16,LAC,29.75,199.54875,100.243832
2015-16,LAL,27.533333333333335,202.01466666666667,102.99562346666667
2015-16,MEM,28.523809523809526,199.20857142857145,99.50944495238095
2015-16,MIA,29.066666666666666,200.15200000000002,98.61090080000001
2015-16,MIL,25.0625,202.72375,102.8803355
2015-16,MIN,26.428571428571427,204.28857142857143,103.71057085714286
2015-16,NOP,27.210526315789473,198.9221052631579,99.2889014736842
2015-16,NYK,27.0,202.2475,101.434511
2015-16,OKC,27.066666666666666,202.01466666666664,104.0540048
2015-16,ORL,25.0,199.47466666666665,95.91958826666668
2015-16,PHI,24.785714285714285,200.66,99.85503885714286
2015-16,PHX,26.1875,200.3425,99.9886865
2015-16,POR,25.0625,200.50125,97.919173
2015-16,SAC,26.866666666666667,200.49066666666667,100.39502933333333
2015-16,SAS,31.38888888888889,200.09555555555553,99.76504044444444
2015-16,TOR,25.9375,202.2475,101.264414
2015-16,UTA,25.0,202.2475,100.7824725
2015-16,WAS,28.058823529411764,200.66,100.45728705882352
2016-17,ATL,28.5,200.5188888888889,100.06743511111112
2016-17,BKN,26.555555555555557,200.23666666666668,101.5542088888889
2016-17,BOS,25.733333333333334,198.62800000000001,99.72976106666667
2016-17,CHA,25.823529411764707,200.80941176470589,98.13596329411766
2016-17,CHI,26.0,199.0725,97.8908235
2016-17,CLE,30.42105263157895,201.72947368421055,103.01313052631579
2016-17,DAL,27.263157894736842,199.32315789473682,96.63896926315789
2016-17,DEN,26.352941176470587,201.7058823529412,101.23106164705882
2016-17,DET,25.933333333333334,202.01466666666664,103.418976
2016-17,GSW,28.625,203.35875000000001,103.2205295
2016-17,HOU,26.466666666666665,199.64399999999998,98.27826666666667
2016-17,IND,27.5,199.23125,101.6329575
2016-17,LAC,30.066666666666666,200.152,101.93724213333333
2016-17,LAL,26.5,202.565,100.35723
2016-17,MEM,27.8125,200.3425,99.903638
2016-17,MIA,27.357142857142858,200.84142857142857,100.11423428571428
2016-17,MIL,26.294117647058822,203.79764705882351,102.3250188235294
2016-17,MIN,26.133333333333333,200.99866666666668,98.2480272
2016-17,NOP,26.88235294117647,201.5764705882353,97.88509223529411
2016-17,NYK,27.266666666666666,203.2,99.03425333333333
2016-17,OKC,26.133333333333333,201.50666666666666,99.57856373333334
2016-17,ORL,25.77777777777778,200.66,98.10186977777778
2016-17,PHI,25.1875,201.93,102.0582
2016-17,PHX,25.58823529411765,199.31529411764706,97.28214305882354
2016-17,POR,24.571428571428573,201.3857142857143,99.46624571428572
2016-17,SAC,26.4375,198.59625,97.2104355
2016-17,SAS,29.0,200.50125,97.52228
2016-17,TOR,25.6875,201.13625000000002,100.413929
2016-17,UTA,26.733333333333334,201.84533333333331,100.75790293333333
2016-17,WAS,26.058823529411764,201.10823529411766,98.26937270588235
2017-18,ATL,25.210526315789473,199.7242105263158,93.29671242105263
2017-18,BKN,25.22222222222222,201.08333333333334,98.85785644444444
2017-18,BOS,25.789473684210527,198.52105263157895,100.14833894736842
2017-18,CHA,25.88235294117647,201.10823529411766,98.88305600000001
2017-18,CHI,25.157894736842106,200.25894736842105,100.12446568421052
2017-18,CLE,29.0,201.77125,101.604608
2017-18,DAL,27.0,202.35333333333332,99.20705028571427
2017-18,DEN,26.705882352941178,200.95882352941177,99.63014870588235
2017-18,DET,26.77777777777778,197.41444444444446,98.02627111111111
2017-18,GSW,28.529411764705884,203.20000000000002,100.32387764705882
2017-18,HOU,29.05263157894737,199.85789473684213,97.9519987368421
2017-18,IND,26.263157894736842,200.52631578947367,101.74784757894737
2017-18,LAC,26.736842105263158,199.59052631578948,99.62312715789474
2017-18,LAL,25.85,201.168,99.13253160000001
2017-18,MEM,25.952380952380953,199.81333333333333,96.07510552380953
2017-18,MIA,27.055555555555557,199.39,99.16025111111111
2017-18,MIL,26.105263157894736,201.06105263157895,99.21728168421052
2017-18,MIN,27.666666666666668,200.66,98.27826666666667
2017-18,NOP,28.27777777777778,198.54333333333335,96.79149288888888
2017-18,NYK,26.05263157894737,201.59578947368422,99.88573305263158
2017-18,OKC,27.166666666666668,201.22444444444443,98.50506266666667
2017-18,ORL,25.941176470588236,201.25764705882352,98.45614588235294
2017-18,PHI,25.68421052631579,199.45684210526315,97.97587200000001
2017-18,PHX,24.5,199.81333333333333,97.39628222222223
2017-18,POR,24.666666666666668,202.86133333333333,101.0602976
2017-18,SAC,26.625,201.29500000000002,100.6123755
2017-18,SAS,28.055555555555557,199.2488888888889,97.27028444444444
2017-18,TOR,25.625,200.50125,98.486163
2017-18,UTA,26.15,199.39000000000001,99.6314828
2017-18,WAS,27.6,201.168,97.94563253333334
2018-19,ATL,25.11111111111111,202.63555555555556,100.26903155555556
2018-19,BKN,25.470588235294116,200.21176470588236,97.89582635294117
2018-19,BOS,25.875,200.025,101.49121
2018-19,CHA,26.41176470588235,198.71764705882353,96.82855105882354
2018-19,CHI,24.166666666666668,198.40222222222224,96.28750177777778
2018-19,CLE,26.142857142857142,200.41809523809522,97.95427238095239
2018-19,DAL,28.0625,200.18375,95.3393685
2018-19,DEN,25.555555555555557,200.09555555555556,97.16948622222223
2018-19,DET,27.470588235294116,197.82117647058823,97.41555247058824
2018-19,GSW,27.941176470588236,202.45294117647057,101.25774352941177
2018-19,HOU,27.75,199.898,99.29128879999999
2018-19,IND,26.058823529411764,200.06235294117647,98.08259952941177
2018-19,LAC,27.36842105263158,200.39263157894737,96.08988421052632
2018-19,LAL,26.9,201.041,97.1594064
2018-19,MEM,26.863636363636363,201.00636363636366,95.8316189090909
2018-19,MIA,27.8,202.52266666666668,102.66298933333334
2018-19,MIL,27.333333333333332,199.10777777777778,99.76504044444444
2018-19,MIN,27.333333333333332,199.95444444444445,100.69742400000001
2018-19,NOP,25.941176470588236,200.5105882352941,99.55010305882354
2018-19,NYK,23.941176470588236,202.15411764705883,101.25774352941177
2018-19,OKC,25.705882352941178,199.61411764705883,98.88305600000001
2018-19,ORL,24.764705882352942,200.66000000000003,96.42832282352941
2018-19,PHI,26.105263157894736,202.66526315789474,101.50911494736842
2018-19,PHX,24.705882352941178,200.36117647058822,95.78795764705882
2018-19,POR,25.1875,202.40625,98.9681045
2018-19,SAC,25.470588235294116,200.5105882352941,97.41555247058824
2018-19,SAS,27.333333333333332,201.84533333333331,99.48784533333334
2018-19,TOR,27.333333333333332,198.96666666666667,97.01828888888889
2018-19,UTA,27.294117647058822,200.36117647058822,100.85751529411765
2018-19,WAS,26.894736842105264,201.32842105263157,99.93347957894737
2019-20,ATL,25.38888888888889,200.23666666666668,98.37906488888888
2019-20,BKN,25.5,199.13600000000002,98.542862
2019-20,BOS,24.705882352941178,197.67176470588237,101.97815435294117
2019-20,CHA,24.428571428571427,198.8457142857143,98.5266622857143
2019-20,CHI,24.235294117647058,201.10823529411766,99.44337552941177
2019-20,CLE,24.166666666666668,198.12,102.38579422222222
2019-20,DAL,27.0,199.95444444444445,99.18545066666667
2019-20,DEN,25.8,200.82933333333332,101.60460800000001
2019-20,DET,25.05263157894737,196.5157894736842,93.10572631578948
2019-20,GSW,24.875,197.16750000000002,95.991407
2019-20,HOU,29.055555555555557,197.69666666666666,98.25306711111111
2019-20,IND,24.88235294117647,198.71764705882353,96.4283228235294
2019-20,LAC,26.75,198.755,98.316066
2019-20,LAL,28.625,198.91375,100.073735
2019-20,MEM,24.63157894736842,199.72421052631577,98.78756294736843
2019-20,MIA,26.764705882352942,199.1658823529412,99.52342117647059
2019-20,MIL,29.0625,199.23125,102.171598
2019-20,MIN,23.823529411764707,198.12,98.18932705882354
2019-20,NOP,25.0,197.32625000000002,98.826357
2019-20,NYK,24.75,197.8025,98.202668
2019-20,OKC,24.41176470588235,199.1658823529412,98.21600894117648
2019-20,ORL,26.05263157894737,199.7242105263158,96.32861684210526
2019-20,PHI,25.941176470588236,199.0164705882353,99.14987482352942
2019-20,PHX,24.166666666666668,198.68444444444447,95.07792311111112
2019-20,POR,25.0,202.01466666666664,100.30431093333333
2019-20,SAC,25.11764705882353,199.7635294117647,98.24269082352941
2019-20,SAS,25.75,199.39000000000001,99.22325
2019-20,TOR,25.555555555555557,198.2611111111111,96.53949733333334
2019-20,UTA,25.666666666666668,196.28555555555556,98.35386533333333
2019-20,WAS,25.210526315789473,197.71894736842106,96.92544842105262
